,Turn,Civ1,Civ2,Relation,Value,Cable
0,94,Morocco,Germany,Diplomatic Stance,friendly,We disclosed that relations between us and the Germans are now friendly
0,94,Inca,Panama City,Diplomatic Stance,neutral,We announced that proceedings between us and Panama City are presently neutral
0,94,Iroquois,Kathmandu,Diplomatic Stance,friendly,Our public posture in regard to Kathmandu looks friendly
0,95,Morocco,Korea,Diplomatic Stance,friendly,We professed that affairs between us and the Koreans are of late friendly
0,95,Iroquois,Inca,Diplomatic Stance,friendly,We are taking a friendly stance toward the Incas
0,95,Iroquois,Morocco,Diplomatic Stance,friendly,We published that dealings between us and the Moroccans are of late friendly
0,95,Inca,Songhai,Diplomatic Stance,friendly,The Incas are taking a friendly manner toward the Songhai
0,95,Germany,Bogota,Diplomatic Stance,neutral,Our relations with Bogota currently are neutral
0,96,Songhai,Korea,Diplomatic Stance,friendly,Our relations with the Koreans these days are friendly
0,96,Korea,Bogota,Diplomatic Stance,neutral,Our relations with Bogota now are neutral
0,97,Morocco,Iroquois,Diplomatic Stance,friendly,The Moroccans relations with the Iroquois presently are friendly
0,97,Iroquois,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai currently are friendly
0,97,Songhai,Florence,Diplomatic Stance,neutral,We are taking a neutral position toward Florence
0,98,Germany,Songhai,Diplomatic Stance,neutral,Our professed diplomacy concerning the Songhai seems neutral
0,98,Germany,Korea,Diplomatic Stance,friendly,Our relations with the Koreans of late are friendly
0,98,Morocco,Kyzyl,Diplomatic Stance,friendly,We announced that transactions between us and Kyzyl are at present friendly
0,98,Korea,Mombasa,Diplomatic Stance,protective,A protective attitude with Mombasa is what we affirm
0,98,Iroquois,Panama City,Diplomatic Stance,friendly,A friendly position with Panama City is what we profess
0,98,Iroquois,Bogota,Diplomatic Stance,friendly,Our relations with Bogota now are friendly
0,99,Inca,Germany,Diplomatic Stance,neutral,Our advertised stance regarding the Germans looks neutral
0,99,Germany,Inca,Diplomatic Stance,friendly,A friendly stance with the Incas is what we affirm
0,99,Korea,Inca,Diplomatic Stance,friendly,We professed that transactions between us and the Incas are at present friendly
0,99,Songhai,Iroquois,Diplomatic Stance,friendly,A friendly stance with the Iroquois is what the Songhai maintain
0,99,Songhai,Inca,Diplomatic Stance,friendly,The Songhais relations with the Incas at present are friendly
0,99,Korea,Germany,Diplomatic Stance,friendly,Our professed policy toward the Germans looks friendly
0,99,Songhai,Kyzyl,Diplomatic Stance,neutral, A neutral stance with Kyzyl is what we assert
0,99,Morocco,Mombasa,Diplomatic Stance,friendly,Our advertised policy vis-à-vis Mombasa appears friendly
0,99,Iroquois,Ife,Diplomatic Stance,friendly,Our advertised stance vis-à-vis Ife appears friendly
0,100,Songhai,Iroquois,Diplomatic Stance,friendly,The Songhai published that relations between the Songhai and the Iroquois are presently friendly
0,100,Morocco,Iroquois,Diplomatic Stance,friendly,Our open diplomacy with respect to the Iroquois is likely friendly
0,100,Korea,Iroquois,Diplomatic Stance,friendly,Our popular feeling on the subject of the Iroquois appears friendly
0,102,Songhai,Inca,Diplomatic Stance,friendly,Our relations with the Incas of late are friendly
0,102,Inca,Songhai,Diplomatic Stance,friendly,We professed that matters between us and the Songhai are currently friendly
0,102,Iroquois,Morocco,Diplomatic Stance,friendly,We announced that relations between us and the Moroccans are these days friendly
0,102,Inca,Songhai,Diplomatic Stance,friendly,The Incas relations with the Songhai these days are friendly
0,103,Korea,Songhai,Diplomatic Stance,neutral,Our relations with the Songhai these days are neutral
0,103,Iroquois,Germany,Diplomatic Stance,friendly,A friendly disposition with the Germans is what we assert
0,103,Inca,Singapore,Diplomatic Stance,neutral,We disclosed that matters between us and Singapore are these days neutral
0,103,Inca,Mombasa,Diplomatic Stance,neutral,A neutral position with Mombasa is what we assert
0,104,Inca,Songhai,Diplomatic Stance,friendly,The Incas professed that transactions between the Incas and the Songhai are presently friendly
0,104,Inca,Panama City,Diplomatic Stance,neutral,Our outward stance with respect to Panama City appears neutral
0,105,Songhai,Iroquois,Diplomatic Stance,friendly,We disclosed that relations between us and the Iroquois are presently friendly
0,105,Inca,Morocco,Diplomatic Stance,neutral,We are showing a neutral disposition toward the Moroccans
0,105,Inca,Iroquois,Diplomatic Stance,friendly,We proclaimed that affairs between us and the Iroquois are presently friendly
0,105,Morocco,Yerevan,Diplomatic Stance,friendly,A friendly disposition with Yerevan is what we assert
0,106,Songhai,Morocco,Diplomatic Stance,friendly,The Songhai published that relations between the Songhai and the Moroccans are now friendly
0,106,Germany,Songhai,Diplomatic Stance,neutral,A neutral attitude with the Songhai is what we assert
0,107,Iroquois,Korea,Diplomatic Stance,neutral,The Iroquois are taking a neutral position toward the Koreans
0,107,Iroquois,Songhai,Diplomatic Stance,deceptive,Our public diplomacy regarding the Songhai looks deceptive
0,107,Iroquois,Korea,Diplomatic Stance,neutral,Our popular posture as regards the Koreans appears neutral
0,107,Songhai,Ife,Diplomatic Stance,friendly,We are showing a friendly disposition toward Ife
0,107,Morocco,Budapest,Diplomatic Stance,friendly,We professed that matters between us and Budapest are presently friendly
0,108,Morocco,Iroquois,Diplomatic Stance,friendly,Our reputed posture regarding the Iroquois seems friendly
0,108,Korea,Germany,Diplomatic Stance,friendly,We disclosed that dealings between us and the Germans are at present friendly
0,108,Germany,Ife,Diplomatic Stance,friendly,We professed that affairs between us and Ife are now friendly
0,108,Iroquois,Florence,Diplomatic Stance,friendly,Our outward stance toward Florence is likely friendly
0,109,Korea,Inca,Diplomatic Stance,friendly,Our relations with the Incas at present are friendly
0,109,Morocco,Ife,Diplomatic Stance,friendly,A friendly stance with Ife is what we avow
0,109,Germany,Mombasa,Diplomatic Stance,neutral,A neutral stance with Mombasa is what we state
0,110,Songhai,Korea,Diplomatic Stance,neutral,Our relations with the Koreans these days are neutral
0,110,Inca,Iroquois,Diplomatic Stance,friendly,The Incas relations with the Iroquois at present are friendly
0,110,Korea,Songhai,Diplomatic Stance,neutral,Our reputed stance on the subject of the Songhai seems neutral
0,110,Korea,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans now are friendly
0,110,Korea,Iroquois,Diplomatic Stance,friendly,We are displaying a friendly stance toward the Iroquois
0,110,Inca,Budapest,Diplomatic Stance,neutral,Our relations with Budapest now are neutral
0,110,Korea,Budapest,Diplomatic Stance,protective,We are taking a protective disposition toward Budapest
0,111,Morocco,Korea,Diplomatic Stance,friendly,The Moroccans relations with the Koreans presently are friendly
0,111,Korea,Yerevan,Diplomatic Stance,protective,We are displaying a protective stance toward Yerevan
0,112,Morocco,Bogota,Diplomatic Stance,neutral,A neutral position with Bogota is what we claim
0,112,Germany,Kathmandu,Diplomatic Stance,neutral,Our relations with Kathmandu now are neutral
0,113,Morocco,Korea,Diplomatic Stance,friendly,A friendly attitude with the Koreans is what we claim
0,114,Inca,Korea,Diplomatic Stance,friendly,Our relations with the Koreans these days are friendly
0,114,Inca,Singapore,Diplomatic Stance,neutral,Our relations with Singapore now are neutral
0,114,Morocco,Kathmandu,Diplomatic Stance,friendly,Our relations with Kathmandu presently are friendly
0,115,Korea,Songhai,Diplomatic Stance,neutral,The Koreans public posture vis-à-vis the Songhai seems neutral
0,115,Morocco,Germany,Diplomatic Stance,friendly,We are taking a friendly disposition toward the Germans
0,115,Morocco,Songhai,Diplomatic Stance,neutral,A neutral manner with the Songhai is what the Moroccans avow
0,115,Morocco,Yerevan,Diplomatic Stance,friendly,Our professed posture in regard to Yerevan seems friendly
0,115,Iroquois,Panama City,Diplomatic Stance,friendly,Our advertised feeling toward Panama City looks friendly
0,116,Inca,Morocco,Diplomatic Stance,neutral,Our relations with the Moroccans at present are neutral
0,116,Germany,Inca,Diplomatic Stance,friendly,The Germans relations with the Incas presently are friendly
0,116,Songhai,Singapore,Diplomatic Stance,neutral,We are taking a neutral manner toward Singapore
0,117,Songhai,Korea,Diplomatic Stance,neutral,A neutral manner with the Koreans is what we assert
0,117,Korea,Songhai,Diplomatic Stance,neutral,We are exhibiting a neutral attitude toward the Songhai
0,117,Korea,Germany,Diplomatic Stance,friendly,We are exhibiting a friendly stance toward the Germans
0,117,Iroquois,Songhai,Diplomatic Stance,deceptive,Our outward stance with regard to the Songhai is likely deceptive
0,117,Iroquois,Inca,Diplomatic Stance,friendly,We announced that dealings between us and the Incas are these days friendly
0,117,Songhai,Florence,Diplomatic Stance,neutral,We proclaimed that matters between us and Florence are of late neutral
0,117,Korea,Mombasa,Diplomatic Stance,protective,We are displaying a protective attitude toward Mombasa
0,118,Inca,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai presently are friendly
0,118,Morocco,Songhai,Diplomatic Stance,neutral,A neutral stance with the Songhai is what we affirm
0,118,Morocco,Kyzyl,Diplomatic Stance,friendly,We are showing a friendly position toward Kyzyl
0,119,Songhai,Iroquois,Diplomatic Stance,friendly,We disclosed that affairs between us and the Iroquois are these days friendly
0,119,Korea,Inca,Diplomatic Stance,friendly,Our relations with the Incas at present are friendly
0,119,Korea,Iroquois,Diplomatic Stance,neutral,A neutral disposition with the Iroquois is what we affirm
0,119,Germany,Singapore,Diplomatic Stance,neutral,We announced that dealings between us and Singapore are currently neutral
0,120,Germany,Korea,Diplomatic Stance,friendly,A friendly disposition with the Koreans is what we declare
0,120,Inca,Kathmandu,Diplomatic Stance,neutral,A neutral position with Kathmandu is what we state
0,121,Germany,Morocco,Diplomatic Stance,friendly,We are taking a friendly manner toward the Moroccans
0,122,Inca,Korea,Diplomatic Stance,neutral,We proclaimed that matters between us and the Koreans are presently neutral
0,122,Morocco,Korea,Diplomatic Stance,friendly,We professed that relations between us and the Koreans are presently friendly
0,122,Germany,Songhai,Diplomatic Stance,neutral,Our relations with the Songhai these days are neutral
0,122,Inca,Songhai,Diplomatic Stance,friendly,The Incas relations with the Songhai presently are friendly
0,122,Germany,Kyzyl,Diplomatic Stance,neutral,A neutral disposition with Kyzyl is what we avow
0,122,Iroquois,Kathmandu,Diplomatic Stance,friendly,We proclaimed that proceedings between us and Kathmandu are currently friendly
0,123,Songhai,Morocco,Diplomatic Stance,friendly,We published that matters between us and the Moroccans are now friendly
0,123,Germany,Inca,Diplomatic Stance,friendly,We are displaying a friendly manner toward the Incas
0,123,Iroquois,Morocco,Diplomatic Stance,friendly,We disclosed that proceedings between us and the Moroccans are now friendly
0,123,Germany,Inca,Diplomatic Stance,friendly,The Germans professed that proceedings between the Germans and the Incas are of late friendly
0,123,Korea,Yerevan,Diplomatic Stance,protective,We published that transactions between us and Yerevan are currently protective
0,124,Morocco,Iroquois,Diplomatic Stance,friendly,A friendly manner with the Iroquois is what we avow
0,124,Inca,Panama City,Diplomatic Stance,neutral,We published that proceedings between us and Panama City are of late neutral
0,124,Morocco,Ife,Diplomatic Stance,friendly,We professed that relations between us and Ife are currently friendly
0,125,Inca,Singapore,Diplomatic Stance,neutral,We published that matters between us and Singapore are now neutral
0,125,Morocco,Kathmandu,Diplomatic Stance,friendly,Our relations with Kathmandu of late are friendly
0,125,Germany,Yerevan,Diplomatic Stance,neutral,We are exhibiting a neutral attitude toward Yerevan
0,125,Korea,Budapest,Diplomatic Stance,protective,A protective posture with Budapest is what we state
0,126,Songhai,Iroquois,Diplomatic Stance,friendly,Our relations with the Iroquois now are friendly
0,126,Korea,Germany,Diplomatic Stance,friendly,We published that matters between us and the Germans are of late friendly
0,126,Morocco,Budapest,Diplomatic Stance,friendly,We professed that proceedings between us and Budapest are now friendly
0,126,Iroquois,Florence,Diplomatic Stance,friendly,We disclosed that transactions between us and Florence are these days friendly
0,127,Inca,Morocco,Diplomatic Stance,neutral,A neutral stance with the Moroccans is what we affirm
0,127,Iroquois,Korea,Diplomatic Stance,neutral,The Iroquois professed that transactions between the Iroquois and the Koreans are these days neutral
0,127,Morocco,Songhai,Diplomatic Stance,neutral,A neutral posture with the Songhai is what we maintain
0,127,Iroquois,Songhai,Diplomatic Stance,deceptive,Our relations with the Songhai presently are deceptive
